"","raw_value","scaled_value"
"1",-2.194,0.385029354207436
"2",-2.172,0.390410958904109
"3",-2.602,0.285225048923679
"4",-3.428,0.0831702544031311
"5",-0.984,0.681017612524462
"6",-0.774,0.73238747553816
"7",0.436,1.02837573385519
"8",1.334,1.24804305283757
"9",1.3,1.23972602739726
"10",1.032,1.17416829745597
"11",2.066,1.42710371819961
"12",-0.728,0.743639921722113
"13",-0.504,0.798434442270059
"14",-0.384,0.827788649706458
"15",-0.896,0.702544031311155
"16",-1.602,0.529843444227006
"17",-2.19,0.38600782778865
"18",-0.97,0.684442270058708
"19",-0.612,0.772015655577299
"20",-0.246,0.861545988258317
"21",-1.132,0.644814090019569
"22",-1.388,0.582191780821918
"23",-0.572,0.781800391389432
"24",0.976,1.16046966731898
"25",1.572,1.30626223091977
"26",0.248,0.98238747553816
"27",0.25,0.982876712328767
"28",1.604,1.31409001956947
"29",-0.862,0.710861056751468
"30",-1.17,0.635518590998043
"31",-1.906,0.455479452054794
"32",-2.33,0.351761252446184
"33",-1.094,0.654109589041096
"34",-0.998,0.677592954990215
"35",-1.188,0.631115459882583
"36",-1.348,0.591976516634051
"37",-1.42,0.574363992172211
"38",-0.998,0.677592954990215
"39",-1.336,0.594911937377691
"40",-1.542,0.544520547945205
"41",-1.286,0.607142857142857
"42",-1.918,0.452544031311155
"43",-0.024,0.915851272015656
"44",-1.138,0.643346379647749
"45",-1.432,0.571428571428571
"46",-1.53,0.547455968688845
"47",-0.05,0.909491193737769
"48",-1.434,0.570939334637965
"49",-1.908,0.454990215264188
"50",-0.87,0.708904109589041
"51",-0.714,0.74706457925636
"52",0.47,1.0366927592955
"53",1.478,1.28326810176125
"54",2.182,1.45547945205479
"55",2.75,1.59442270058708
"56",3.034,1.66389432485323
"57",3.278,1.72358121330724
"58",4.06,1.91487279843444
"59",3.892,1.87377690802348
"60",2.288,1.48140900195695
"61",2.302,1.48483365949119
"62",2,1.41095890410959
"63",1.234,1.22358121330724
"64",1.514,1.29207436399217
"65",2.516,1.53718199608611
"66",1.168,1.20743639921722
"67",1.054,1.17954990215264
"68",1.596,1.31213307240705
"69",0.966,1.15802348336595
"70",2.002,1.4114481409002
"71",0.206,0.972113502935421
"72",0.688,1.09001956947162
"73",0.12,0.951076320939335
"74",-0.81,0.723581213307241
"75",-0.208,0.870841487279843
"76",-0.754,0.737279843444227
"77",-1.198,0.62866927592955
"78",-1.718,0.50146771037182
"79",-1.922,0.451565557729941
"80",-0.422,0.818493150684932
"81",0.026,0.928082191780822
"82",-0.876,0.707436399217221
"83",-1.04,0.667318982387475
"84",-0.836,0.717221135029354
"85",-1.106,0.651174168297456
"86",-1.346,0.592465753424657
"87",-1.106,0.651174168297456
"88",-1.324,0.597847358121331
"89",-1.434,0.570939334637965
"90",-2.22261445359528e-17,0.921722113502935
"91",0.76,1.10763209393346
"92",1.364,1.25538160469667
"93",1.5,1.28864970645793
"94",1.158,1.20499021526419
"95",1.526,1.29500978473581
"96",2.04,1.42074363992172
"97",1.582,1.3087084148728
"98",1.474,1.28228962818004
"99",2.568,1.54990215264188
"100",2.732,1.59001956947162
"101",-0.742,0.740215264187867
"102",-1.19,0.630626223091976
"103",-1.8,0.481409001956947
"104",-2.454,0.321428571428571
"105",-0.756,0.73679060665362
"106",-0.73,0.743150684931507
"107",-0.256,0.859099804305284
"108",0.746,1.10420743639922
"109",1.22,1.22015655577299
"110",1.246,1.22651663405088
"111",2.366,1.50048923679061
"112",-0.612,0.772015655577299
"113",-0.6,0.774951076320939
"114",-0.958,0.687377690802348
"115",-0.54,0.789628180039139
"116",0.188,0.967710371819961
"117",0.128,0.953033268101761
"118",-0.948,0.689823874755382
"119",-1.048,0.665362035225049
"120",-1.06,0.662426614481409
"121",-0.758,0.736301369863014
"122",-0.92,0.696673189823875
"123",-1.516,0.550880626223092
"124",-1.892,0.458904109589041
"125",-1.32,0.598825831702544
"126",-1.132,0.644814090019569
"127",-1.828,0.474559686888454
"128",-2.54,0.300391389432485
"129",-2.538,0.300880626223092
"130",1.06,1.18101761252446
"131",1.502,1.28913894324853
"132",0.986,1.16291585127202
"133",1.904,1.38747553816047
"134",1.586,1.30968688845401
"135",1.304,1.24070450097847
"136",1.724,1.34344422700587
"137",1.8,1.36203522504892
"138",1.592,1.31115459882583
"139",2.52,1.53816046966732
"140",2.228,1.46673189823875
"141",3.158,1.69422700587084
"142",3.984,1.89628180039139
"143",3.702,1.82729941291585
"144",4.342,1.98385518590998
"145",1.168,1.20743639921722
"146",-0.536,0.790606653620352
"147",-0.058,0.907534246575342
"148",0.126,0.952544031311155
"149",-0.22,0.867906066536203
"150",-0.78,0.73091976516634
"151",-1.02,0.672211350293542
"152",-0.868,0.709393346379648
"153",-1.36,0.589041095890411
"154",-1.75,0.493639921722113
"155",0.532,1.05185909980431
"156",0.292,0.993150684931507
"157",1.158,1.20499021526419
"158",1.854,1.3752446183953
"159",2.2,1.45988258317025
"160",2.15,1.44765166340509
"161",2.278,1.47896281800391
"162",3.378,1.74804305283757
"163",-0.382,0.828277886497064
"164",-0.878,0.706947162426614
"165",-1.494,0.556262230919765
"166",-1.532,0.546966731898239
"167",-2.296,0.360078277886497
"168",-2.92,0.207436399217221
"169",-0.804,0.72504892367906
"170",-0.63,0.767612524461839
"171",-0.334,0.840019569471624
"172",-1.852,0.468688845401174
"173",-1.96,0.442270058708415
"174",-2.724,0.255381604696673
"175",-3.25,0.126712328767123
"176",-3.494,0.0670254403131114
"177",1.668,1.32974559686888
"178",1.954,1.39970645792564
"179",0.652,1.0812133072407
"180",0.214,0.974070450097847
"181",0.186,0.967221135029354
"182",0.062,0.936888454011742
"183",0.014,0.925146771037182
"184",0.808,1.11937377690802
"185",0.588,1.06555772994129
"186",1.218,1.21966731898239
"187",1.94,1.39628180039139
"188",1.896,1.38551859099804
"189",2.106,1.43688845401174
"190",-0.678,0.75587084148728
"191",-0.842,0.715753424657534
"192",-0.714,0.74706457925636
"193",-1.004,0.676125244618395
"194",-1.258,0.61399217221135
"195",0.592,1.0665362035225
"196",-0.876,0.707436399217221
"197",-0.14,0.88747553816047
"198",0.708,1.09491193737769
"199",0.804,1.11839530332681
"200",0.34,1.00489236790607
"201",-0.338,0.839041095890411
"202",-1.168,0.63600782778865
"203",-2.382,0.339041095890411
"204",-3.016,0.183953033268102
"205",-3.27,0.121819960861057
"206",-3.768,0
"207",-3.32,0.10958904109589
"208",-3.212,0.13600782778865
"209",-1.94,0.447162426614481
"210",-1.724,0.5
"211",-2.11,0.405577299412916
"212",-2.526,0.303816046966732
"213",-1.906,0.455479452054794
"214",0.52,1.04892367906067
"215",1.086,1.18737769080235
"216",1.452,1.27690802348337
"217",0.742,1.103228962818
"218",1.504,1.28962818003914
"219",1.512,1.29158512720157
"220",1.516,1.29256360078278
"221",1.972,1.4041095890411
"222",2.898,1.63062622309198
"223",2.832,1.61448140900196
"224",2.926,1.63747553816047
"225",3.686,1.823385518591
"226",4.1,1.92465753424658
"227",2.542,1.54354207436399
"228",2.912,1.63405088062622
"229",1.466,1.28033268101761
"230",0.908,1.14383561643836
"231",0.224,0.976516634050881
"232",1.944,1.3972602739726
"233",0.868,1.13405088062622
"234",0.668,1.08512720156556
"235",1.188,1.21232876712329
"236",1.832,1.36986301369863
"237",2.794,1.60518590998043
"238",1.934,1.39481409001957
"239",1.982,1.40655577299413
"240",1.17,1.20792563600783
"241",1.334,1.24804305283757
"242",0.322,1.00048923679061
"243",0.674,1.08659491193738
"244",0.764,1.10861056751468
"245",0.702,1.09344422700587
"246",-0.676,0.756360078277886
"247",-0.718,0.746086105675147
"248",-1.288,0.60665362035225
"249",-2.022,0.427103718199609
"250",2.14,1.44520547945205
"251",2.156,1.44911937377691
"252",2.076,1.42954990215264
"253",1.95,1.39872798434442
"254",1.32,1.24461839530333
"255",-0.102,0.896771037181996
"256",-0.376,0.829745596868884
"257",0.242,0.98091976516634
"258",3.15,1.69227005870841
"259",2.29,1.48189823874755
"260",1.882,1.3820939334638
"261",2.254,1.47309197651663
"262",3.12,1.68493150684931
"263",3.498,1.77739726027397
"264",1.384,1.26027397260274
"265",1.158,1.20499021526419
"266",0.662,1.08365949119374
"267",0.796,1.11643835616438
"268",1.796,1.36105675146771
"269",-0.856,0.712328767123288
"270",-1.022,0.671722113502935
"271",-1.078,0.658023483365949
"272",-1.706,0.50440313111546
"273",-2.39,0.337084148727984
"274",-2.454,0.321428571428571
"275",-2.902,0.211839530332681
"276",-2.146,0.396771037181996
"277",-2.448,0.322896281800391
"278",-0.146,0.88600782778865
"279",0.0399999999999999,0.931506849315068
"280",0.182,0.966242661448141
"281",0.198,0.970156555772994
"282",0.138,0.955479452054794
"283",0.558,1.05821917808219
"284",0.364,1.01076320939335
"285",1.352,1.25244618395303
"286",0.894,1.14041095890411
"287",0.708,1.09491193737769
"288",1.43,1.27152641878669
"289",0.602,1.06898238747554
"290",-0.284,0.852250489236791
"291",-0.176,0.87866927592955
"292",0.328,1.00195694716243
"293",0.574,1.06213307240704
"294",1.542,1.29892367906067
"295",2.756,1.5958904109589
"296",2.65,1.56996086105675
"297",2.212,1.46281800391389
"298",2.834,1.61497064579256
"299",2.72,1.58708414872798
"300",3.434,1.76174168297456
"301",3.04,1.66536203522505
"302",3.148,1.69178082191781
"303",4.408,2
"304",0.084,0.942270058708415
"305",-0.384,0.827788649706458
"306",-0.84,0.716242661448141
"307",-1.318,0.599315068493151
"308",-1.532,0.546966731898239
"309",-1.624,0.524461839530333
"310",-0.172,0.879647749510763
"311",-0.532,0.791585127201565
"312",-0.382,0.828277886497064
"313",-0.55,0.787181996086106
"314",-0.454,0.810665362035225
"315",0.25,0.982876712328767
"316",0.61,1.07093933463796
"317",0.434,1.02788649706458
"318",0.558,1.05821917808219
"319",0.022,0.927103718199608
"320",1.824,1.3679060665362
"321",2.826,1.61301369863014
"322",3.442,1.76369863013699
"323",0.832,1.1252446183953
"324",0.84,1.12720156555773
"325",-0.364,0.832681017612524
"326",-1.108,0.650684931506849
"327",-2.034,0.424168297455969
"328",-2.276,0.364970645792564
"329",-1.668,0.513698630136986
"330",-1.502,0.554305283757339
"331",-1.55,0.542563600782779
"332",-1.378,0.584637964774951
"333",-1.018,0.672700587084149
"334",0.04,0.931506849315068
"335",-1.244,0.617416829745597
"336",-0.854,0.712818003913894
"337",-0.676,0.756360078277886
"338",-0.478,0.804794520547945
"339",-0.716,0.746575342465753
"340",-1.204,0.62720156555773
"341",-0.218,0.86839530332681
"342",2.128,1.44227005870841
"343",0.82,1.12230919765166
"344",0.784,1.11350293542074
"345",0.378,1.01418786692759
"346",-0.106,0.895792563600783
"347",-0.254,0.85958904109589
"348",0.378,1.01418786692759
"349",0.156,0.959882583170254
"350",0.754,1.10616438356164
"351",0.928,1.14872798434442
"352",1.102,1.1912915851272
"353",0.862,1.1325831702544
"354",-0.354,0.835127201565558
"355",-0.002,0.921232876712329
"356",-0.336,0.839530332681018
"357",-0.948,0.689823874755382
"358",-0.22,0.867906066536204
"359",-0.106,0.895792563600783
"360",0.222,0.976027397260274
"361",0.084,0.942270058708415
"362",-0.454,0.810665362035225
"363",-0.432,0.816046966731898
"364",-0.634,0.766634050880626
"365",-1.704,0.504892367906067
"366",-0.144,0.886497064579256
"367",-0.558,0.785225048923679
"368",-1.054,0.663894324853229
"369",-0.978,0.682485322896282
"370",-0.77,0.733365949119374
"371",-1.186,0.63160469667319
"372",-0.812,0.723091976516634
"373",-0.984,0.681017612524462
"374",-0.194,0.87426614481409
"375",-1.132,0.644814090019569
"376",-1.404,0.578277886497065
"377",-0.726,0.74412915851272
"378",-0.944,0.690802348336595
"379",-1.144,0.641878669275929
"380",-2,0.432485322896282
"381",-2.02,0.427592954990215
"382",-1.432,0.571428571428571
"383",-2.094,0.409491193737769
"384",-2.032,0.424657534246575
"385",-1.722,0.500489236790607
"386",-2.274,0.36545988258317
"387",-2.19,0.38600782778865
"388",-0.86,0.711350293542074
"389",0.494,1.04256360078278
"390",-0.11,0.894814090019569
"391",0.292,0.993150684931507
"392",-0.138,0.887964774951076
"393",-0.874,0.707925636007828
"394",0.00199999999999997,0.922211350293542
"395",-0.812,0.723091976516634
"396",-1.312,0.600782778864971
